Date,Price,Open,High,Low,Vol.,Change %
"Nov 13, 2019",131.38,130.86,131.59,130.86,158.01K,0.46%
"Nov 12, 2019",130.78,130.65,130.98,130.51,138.38K,-0.07%
"Nov 11, 2019",130.87,131.02,131.22,130.74,99.94K,-0.08%
"Nov 08, 2019",130.97,131.24,131.29,130.49,209.13K,-0.21%
"Nov 07, 2019",131.25,131.54,131.74,130.71,219.94K,-0.28%
"Nov 06, 2019",131.62,131.14,131.91,131.05,156.23K,0.23%
"Nov 05, 2019",131.32,131.5,131.79,131.07,221.52K,-0.39%
"Nov 04, 2019",131.83,132.24,132.32,131.68,128.10K,-0.36%
"Nov 01, 2019",132.3,132.69,132.92,132.26,157.24K,-0.41%
"Oct 31, 2019",132.84,132.52,133.01,132.44,222.84K,0.49%
"Oct 30, 2019",132.19,131.79,132.26,131.66,156.69K,0.27%
"Oct 29, 2019",131.83,131.78,132.13,131.58,178.85K,0.05%
"Oct 28, 2019",131.76,132.12,132.31,131.61,162.15K,-0.45%
"Oct 25, 2019",132.36,132.45,132.64,132.1,188.18K,-0.28%
"Oct 24, 2019",132.73,132.19,132.93,131.8,204.21K,0.42%
"Oct 23, 2019",132.18,132.33,132.48,131.95,178.16K,0.16%
"Oct 22, 2019",131.97,131.4,132.03,131.34,211.58K,0.44%
"Oct 21, 2019",131.39,131.62,131.62,130.98,157.69K,-0.27%
"Oct 18, 2019",131.75,131.82,131.95,131.43,190.28K,-0.13%
"Oct 17, 2019",131.92,132.18,132.28,130.8,279.27K,-0.07%
"Oct 16, 2019",132.01,132.12,132.84,131.47,321.41K,0.11%
"Oct 15, 2019",131.86,132.52,132.95,131.64,289.85K,-0.51%
"Oct 14, 2019",132.54,132.48,132.9,132.34,158.75K,0.56%
"Oct 11, 2019",131.8,133.2,133.55,131.66,365.79K,-1.36%
"Oct 10, 2019",133.62,134.5,134.67,132.99,230.54K,-0.74%
"Oct 09, 2019",134.62,135.01,135.1,134.5,155.36K,-0.41%
"Oct 08, 2019",135.17,134.62,135.24,134.51,177.76K,0.30%
"Oct 07, 2019",134.76,134.8,134.95,134.61,116.40K,-0.10%
"Oct 04, 2019",134.9,134.61,134.95,134.54,165.92K,0.36%
"Oct 03, 2019",134.42,134.43,134.93,134.31,203.51K,0.16%
"Oct 02, 2019",134.21,134.09,134.33,133.81,224.06K,-0.22%
"Oct 01, 2019",134.5,134.11,134.56,133.3,319.26K,0.19%
"Sep 30, 2019",134.24,133.9,134.5,133.9,221.77K,0.12%
"Sep 27, 2019",134.08,133.75,134.48,133.75,201.72K,-0.47%
"Sep 26, 2019",134.71,134.76,134.76,134.69,1.73K,-0.06%
"Sep 25, 2019",134.79,135.05,135.06,134.95,1.06K,0.05%
"Sep 24, 2019",134.72,134.55,134.55,134.55,0.00K,0.03%
"Sep 23, 2019",134.68,134.46,134.46,134.41,9.23K,0.80%
"Sep 20, 2019",133.61,133.18,133.32,133.18,0.01K,0.04%
"Sep 19, 2019",133.56,133.6,133.6,133.6,0.02K,0.10%
"Sep 18, 2019",133.42,133.37,133.37,133.34,5.16K,0.35%
"Sep 17, 2019",132.96,132.94,132.97,132.85,1.17K,0.02%
"Sep 16, 2019",132.94,132.71,132.71,132.71,0.01K,0.61%
"Sep 13, 2019",132.13,132.97,132.97,132.23,2.05K,-1.01%
"Sep 12, 2019",133.48,133.64,133.66,133.08,0.14K,0.00%
"Sep 11, 2019",133.48,133.07,133.51,133.06,0.58K,-0.07%
"Sep 10, 2019",133.57,133.75,133.75,133.46,2.32K,-0.24%
"Sep 09, 2019",133.89,134.52,134.52,133.97,0.06K,-0.88%
"Sep 06, 2019",135.08,134.09,135.09,134.09,8.01K,0.88%
"Sep 05, 2019",133.9,134.94,134.94,133.44,7.59K,-0.77%
"Sep 04, 2019",134.94,135.85,135.85,134.84,1.71K,-0.92%
"Sep 03, 2019",136.19,136.36,136.8,136.17,11.16K,0.25%
"Sep 02, 2019",135.85,135.42,135.96,135.38,9.41K,0.44%
"Aug 30, 2019",135.26,135.74,135.74,135.19,44.97K,-0.41%
"Aug 29, 2019",135.82,135.74,135.87,135.52,35.41K,0.02%
"Aug 28, 2019",135.79,135.09,135.84,135.06,227.57K,0.55%
"Aug 27, 2019",135.05,134.47,135.11,134.33,684.47K,0.63%
"Aug 23, 2019",134.21,133.78,134.5,133.38,420.69K,0.15%
"Aug 22, 2019",134.01,134.7,134.71,133.78,340.16K,-0.48%
"Aug 21, 2019",134.66,134.54,134.76,134.25,160.19K,-0.02%
"Aug 20, 2019",134.69,134.58,135.15,134.52,208.85K,0.23%
"Aug 19, 2019",134.38,134.54,134.63,133.99,179.23K,-0.12%
"Aug 16, 2019",134.54,135.09,135.23,134.25,237.02K,-0.52%
"Aug 15, 2019",135.25,134.84,135.34,134.64,234.90K,0.31%
"Aug 14, 2019",134.83,134.35,134.94,134.25,187.82K,0.39%
"Aug 13, 2019",134.3,134.62,134.69,133.91,240.94K,-0.02%
"Aug 12, 2019",134.33,134.25,134.45,134.09,119.28K,0.04%
"Aug 09, 2019",134.28,134.25,134.53,134.03,156.87K,0.33%
"Aug 08, 2019",133.84,134.06,134.17,133.73,214.83K,-0.44%
"Aug 07, 2019",134.43,134.22,135.01,134.21,262.02K,0.33%
"Aug 06, 2019",133.99,134.09,134.2,133.76,206.12K,-0.08%
"Aug 05, 2019",134.1,134.01,134.31,133.91,221.27K,0.46%
"Aug 02, 2019",133.49,133.76,133.85,133.33,253.91K,0.19%
"Aug 01, 2019",133.24,132.78,133.38,132.67,240.26K,0.31%
"Jul 31, 2019",132.83,132.75,133.01,132.5,231.46K,0.14%
"Jul 30, 2019",132.64,132.71,132.76,132.38,159.22K,0.13%
"Jul 29, 2019",132.47,132.32,132.75,132.21,142.42K,0.30%
"Jul 26, 2019",132.08,132,132.14,131.79,137.69K,0.17%
"Jul 25, 2019",131.85,132.33,132.58,131.57,223.55K,-0.26%
"Jul 24, 2019",132.19,131.97,132.3,131.89,171.59K,0.08%
"Jul 23, 2019",132.08,131.59,132.11,131.58,185.90K,0.24%
"Jul 22, 2019",131.77,131.36,131.82,131.36,146.16K,0.21%
"Jul 19, 2019",131.49,131.35,131.56,131.27,98.64K,0.21%
"Jul 18, 2019",131.21,131.4,131.52,131.05,149.23K,0.01%
"Jul 17, 2019",131.2,130.9,131.3,130.7,164.63K,0.49%
"Jul 16, 2019",130.56,130.78,131.07,130.52,172.13K,-0.21%
"Jul 15, 2019",130.84,130.36,130.91,130.35,127.28K,0.33%
"Jul 12, 2019",130.41,130.22,130.54,130.14,149.48K,0.04%
"Jul 11, 2019",130.36,131.26,131.39,130.28,195.13K,-0.73%
"Jul 10, 2019",131.32,131.23,131.51,130.89,196.26K,-0.29%
"Jul 09, 2019",131.7,131.7,131.83,131.4,179.83K,-0.13%
"Jul 08, 2019",131.87,131.7,132,131.68,113.83K,0.37%
"Jul 05, 2019",131.38,132.16,132.28,131.32,173.58K,-0.61%
"Jul 04, 2019",132.18,132.03,132.45,131.86,108.63K,0.11%
"Jul 03, 2019",132.03,131.95,132.29,131.78,212.91K,0.35%
"Jul 02, 2019",131.57,130.76,131.72,130.69,236.81K,0.62%
"Jul 01, 2019",130.76,130.13,130.84,130.1,163.11K,0.35%
"Jun 28, 2019",130.3,130.35,130.55,130.26,170.03K,-0.12%
"Jun 27, 2019",130.46,130.24,130.53,130.04,159.23K,-0.86%
"Jun 26, 2019",131.59,131.6,131.6,131.59,0.45K,-0.14%
"Jun 25, 2019",131.78,131.66,131.67,131.42,1.37K,0.16%
"Jun 24, 2019",131.57,131.37,131.37,131.37,6.71K,0.34%
"Jun 21, 2019",131.13,131.41,131.41,131.29,0.49K,-0.39%
"Jun 20, 2019",131.64,131.45,131.45,131.45,1.86K,0.50%
"Jun 19, 2019",130.98,131.13,131.13,131.02,1.85K,-0.55%
"Jun 18, 2019",131.7,131.68,131.68,131.68,2.45K,0.45%
"Jun 17, 2019",131.11,131.2,131.2,131.09,0.13K,-0.06%
"Jun 14, 2019",131.19,131.54,131.54,131.22,1.59K,-0.08%
"Jun 13, 2019",131.29,131.39,131.39,131.32,0.12K,0.28%
"Jun 12, 2019",130.92,131.18,131.3,130.82,0.28K,-0.19%
"Jun 11, 2019",131.17,131.29,131.29,130.9,0.24K,-0.09%
"Jun 10, 2019",131.29,131.23,131.38,131.11,0.58K,-0.21%
"Jun 07, 2019",131.57,131.54,131.58,131.41,1.63K,0.18%
"Jun 06, 2019",131.33,131.05,131.4,131,4.67K,0.31%
"Jun 05, 2019",130.92,130.82,131.15,130.66,0.93K,0.27%
"Jun 04, 2019",130.57,131,131,130.49,4.05K,-0.26%
"Jun 03, 2019",130.91,130.8,131.02,130.8,5.45K,0.24%
"May 31, 2019",130.6,130.9,131.08,130.6,36.88K,0.03%
"May 30, 2019",130.56,130.3,130.6,130.16,18.38K,0.07%
"May 29, 2019",130.47,130.42,130.64,130.32,173.49K,0.19%
"May 28, 2019",130.22,130.17,130.37,130.07,394.54K,0.24%
"May 24, 2019",129.91,129.85,130.03,129.63,354.09K,0.08%
"May 23, 2019",129.8,129.52,130.07,129.39,236.27K,0.58%
"May 22, 2019",129.05,128.68,129.33,128.68,183.39K,0.52%
"May 21, 2019",128.38,128.55,128.86,128.19,178.94K,-0.24%
"May 20, 2019",128.69,128.87,128.96,128.63,109.04K,-0.18%
"May 17, 2019",128.92,128.77,129.31,128.6,146.74K,0.24%
"May 16, 2019",128.61,128.8,129.03,128.5,137.90K,0.02%
"May 15, 2019",128.59,128.35,129.05,128.33,193.02K,0.23%
"May 14, 2019",128.29,128.18,128.4,128.02,196.73K,0.03%
"May 13, 2019",128.25,127.92,128.34,127.86,119.26K,0.23%
"May 10, 2019",127.95,127.9,128.1,127.8,119.18K,-0.08%
"May 09, 2019",128.05,127.95,128.31,127.81,155.93K,0.14%
"May 08, 2019",127.87,127.59,128.33,127.56,191.76K,0.26%
"May 07, 2019",127.54,127.13,127.66,127.09,159.97K,0.48%
"May 03, 2019",126.93,127.18,127.44,126.85,148.39K,-0.27%
"May 02, 2019",127.27,127.23,127.85,127.13,189.01K,-0.27%
"May 01, 2019",127.61,127.33,127.72,127.22,88.15K,0.23%
"Apr 30, 2019",127.32,127.55,127.72,126.94,214.50K,-0.27%
"Apr 29, 2019",127.67,127.63,127.73,127.49,111.67K,-0.06%
"Apr 26, 2019",127.75,127.63,127.91,127.48,133.86K,0.10%
"Apr 25, 2019",127.62,127.47,127.69,127.3,126.01K,0.13%
"Apr 24, 2019",127.45,126.99,127.46,126.98,155.69K,0.48%
"Apr 23, 2019",126.84,127.03,127.05,126.74,131.45K,-0.24%
"Apr 18, 2019",127.14,126.6,127.25,126.6,143.94K,0.37%
"Apr 17, 2019",126.67,126.78,126.79,126.55,167.55K,-0.17%
"Apr 16, 2019",126.88,126.95,127.05,126.7,203.91K,0.02%
"Apr 15, 2019",126.85,126.96,126.99,126.61,174.90K,-0.03%
"Apr 12, 2019",126.89,127.73,127.95,126.85,179.80K,-0.60%
"Apr 11, 2019",127.66,128.2,128.21,127.57,142.45K,-0.50%
"Apr 10, 2019",128.3,128.17,128.37,127.87,129.77K,0.15%
"Apr 09, 2019",128.11,128.12,128.27,127.82,165.65K,-0.01%
"Apr 08, 2019",128.12,128.04,128.22,127.97,108.59K,0.09%
"Apr 05, 2019",128.01,128.13,128.22,127.78,151.57K,-0.26%
"Apr 04, 2019",128.35,128.33,128.51,128.22,135.93K,-0.09%
"Apr 03, 2019",128.47,128.57,128.66,128.09,199.07K,-0.66%
"Apr 02, 2019",129.33,129.1,129.42,128.97,185.23K,0.36%
"Apr 01, 2019",128.86,129.05,129.38,128.7,145.79K,-0.39%
"Mar 29, 2019",129.37,129.48,129.61,128.94,208.37K,0.07%
"Mar 28, 2019",129.28,129.4,129.73,129.18,170.98K,2.66%
"Mar 27, 2019",125.93,125.93,125.93,125.92,0.79K,0.13%
"Mar 26, 2019",125.77,125.87,125.89,125.74,0.35K,-3.02%
"Mar 25, 2019",129.68,128.97,129.71,128.81,-,3.13%
"Mar 22, 2019",125.75,125.76,125.76,125.76,0.37K,0.33%
"Mar 21, 2019",125.34,124.9,125.12,124.9,1.71K,0.65%
"Mar 20, 2019",124.53,124.41,124.5,124.36,1.83K,0.35%
"Mar 19, 2019",124.09,124.23,124.23,123.92,0.81K,-0.05%
"Mar 18, 2019",124.15,123.89,124.15,123.89,2.63K,0.19%
"Mar 15, 2019",123.92,123.71,124.05,123.7,1.07K,0.15%
"Mar 14, 2019",123.73,123.81,123.81,123.6,1.10K,-0.20%
"Mar 13, 2019",123.98,124.08,124.08,124.08,2.78K,-0.23%
"Mar 12, 2019",124.26,123.55,124.29,123.55,3.50K,-0.03%
"Mar 11, 2019",124.3,124.32,124.34,124.09,3.74K,0.17%
"Mar 08, 2019",124.09,124.19,124.2,124,7.46K,-0.23%
"Mar 07, 2019",124.37,123.76,124.36,123.75,2.58K,0.52%
"Mar 06, 2019",123.73,123.38,123.78,123.34,3.88K,0.46%
"Mar 05, 2019",123.16,123.21,123.53,123.17,5.56K,-0.07%
"Mar 04, 2019",123.25,122.94,123.38,122.89,4.30K,0.15%
"Mar 01, 2019",123.07,122.98,123.14,122.89,3.81K,0.02%
"Feb 28, 2019",123.05,123.4,123.49,122.91,12.19K,-0.14%
"Feb 27, 2019",123.22,123.93,124.34,123.16,47.50K,-0.55%
"Feb 26, 2019",123.9,124.01,124.14,123.82,289.78K,-0.15%
"Feb 25, 2019",124.08,124.06,124.13,123.93,520.24K,-0.11%
"Feb 22, 2019",124.22,123.93,124.35,123.9,452.94K,0.41%
"Feb 21, 2019",123.71,123.89,123.95,123.53,334.42K,-0.21%
"Feb 20, 2019",123.97,124.02,124.18,123.89,160.44K,-0.02%
"Feb 19, 2019",124,124.16,124.29,123.98,146.61K,-0.06%
"Feb 18, 2019",124.08,124.09,124.2,123.99,64.24K,0.00%
"Feb 15, 2019",124.08,124.28,124.3,123.97,128.42K,-0.18%
"Feb 14, 2019",124.3,123.98,124.49,123.94,186.02K,0.31%
"Feb 13, 2019",123.92,123.91,124.19,123.75,138.47K,-0.04%
"Feb 12, 2019",123.97,123.85,124.13,123.84,118.78K,-0.12%
"Feb 11, 2019",124.12,124.44,124.44,123.89,142.21K,-0.18%
"Feb 08, 2019",124.35,124.15,124.41,124.02,117.18K,0.24%
"Feb 07, 2019",124.05,123.77,124.26,123.69,195.71K,0.33%
"Feb 06, 2019",123.64,123.72,123.75,123.47,139.59K,0.10%
"Feb 05, 2019",123.52,123.1,123.59,122.98,209.86K,0.38%
"Feb 04, 2019",123.05,123.2,123.42,122.98,134.91K,-0.23%
"Feb 01, 2019",123.33,123.49,123.68,123.2,164.29K,-0.16%
"Jan 31, 2019",123.53,123.52,123.65,123.36,209.46K,0.27%
"Jan 30, 2019",123.2,123.27,123.32,123.07,127.86K,0.02%
"Jan 29, 2019",123.17,123.15,123.34,122.93,160.48K,0.05%
"Jan 28, 2019",123.11,122.61,123.24,122.61,160.76K,0.26%
"Jan 25, 2019",122.79,123.03,123.21,122.63,156.82K,-0.32%
"Jan 24, 2019",123.18,122.85,123.35,122.64,178.23K,0.44%
"Jan 23, 2019",122.64,122.89,122.89,122.36,162.13K,-0.02%
"Jan 22, 2019",122.67,122.91,122.96,122.53,177.50K,-0.01%
"Jan 21, 2019",122.68,122.6,122.84,122.56,90.32K,0.23%
"Jan 18, 2019",122.4,122.37,122.57,122.15,153.64K,-0.10%
"Jan 17, 2019",122.52,122.83,122.92,122.46,156.77K,-0.15%
"Jan 16, 2019",122.7,123.03,123.04,122.41,225.66K,-0.41%
"Jan 15, 2019",123.2,122.82,123.3,122.69,135.62K,0.24%
"Jan 14, 2019",122.91,123.02,123.29,122.58,140.49K,0.01%
"Jan 11, 2019",122.9,123.2,123.51,122.78,187.77K,-0.19%
"Jan 10, 2019",123.14,123.65,123.7,123.05,165.85K,-0.22%
"Jan 09, 2019",123.41,123.1,123.52,122.89,154.21K,0.15%
"Jan 08, 2019",123.23,123.18,123.33,123.08,147.94K,-0.16%
"Jan 07, 2019",123.43,123.35,123.66,123.14,137.75K,0.22%
"Jan 04, 2019",123.16,123.9,123.91,123.11,181.77K,-0.69%
"Jan 03, 2019",124.02,124.03,124.16,123.44,194.13K,0.22%
"Jan 02, 2019",123.75,123.44,124.19,123.43,171.10K,0.47%
"Dec 31, 2018",123.17,123.27,123.36,122.85,47.91K,-0.11%
"Dec 28, 2018",123.3,123.05,123.48,122.86,91.03K,-0.71%
"Dec 27, 2018",124.18,124.2,124.2,124.18,0.50K,0.05%
"Dec 24, 2018",124.12,123.92,123.92,123.9,0.04K,1.01%
"Dec 21, 2018",122.88,123.07,123.21,122.67,-,-0.95%
"Dec 20, 2018",124.06,124.08,124.08,124.08,5.42K,0.08%
"Dec 19, 2018",123.96,124.02,124.09,123.95,0.22K,0.10%
"Dec 18, 2018",123.84,124.38,124.38,124.05,0.10K,-0.21%
"Dec 17, 2018",124.1,124.25,124.25,124.12,0.81K,-0.26%
"Dec 14, 2018",124.42,124.19,124.19,124.19,1.80K,0.26%
"Dec 13, 2018",124.1,123.96,124.37,123.96,4.51K,-0.04%
"Dec 12, 2018",124.15,124.86,124.86,124.2,7.88K,-0.57%
"Dec 11, 2018",124.86,124.55,124.97,124.4,10.08K,-0.12%
"Dec 10, 2018",125.01,124.25,125.07,124.25,6.15K,0.70%
"Dec 07, 2018",124.14,124.33,124.33,123.99,0.27K,-0.31%
"Dec 06, 2018",124.52,123.89,124.57,123.89,2.23K,0.64%
"Dec 05, 2018",123.73,123.98,123.98,123.57,1.52K,-0.20%
"Dec 04, 2018",123.98,124.07,124.22,123.52,29.23K,0.18%
"Dec 03, 2018",123.76,123.09,123.83,123.04,9.08K,0.28%
"Nov 30, 2018",123.42,123.3,123.47,123.22,14.47K,-0.03%
"Nov 29, 2018",123.46,123.49,123.69,123.22,79.48K,0.28%
"Nov 28, 2018",123.12,123.11,123.36,123.04,321.67K,0.04%
"Nov 27, 2018",123.07,123.02,123.23,122.93,436.51K,0.22%
"Nov 26, 2018",122.8,122.9,123,122.73,290.10K,-0.24%
"Nov 23, 2018",123.1,122.65,123.2,122.61,170.69K,0.33%
"Nov 22, 2018",122.7,122.92,123.19,122.54,139.14K,-0.24%
"Nov 21, 2018",122.99,122.85,123.15,122.72,186.52K,-0.01%
"Nov 20, 2018",123,123.02,123.27,122.8,228.32K,-0.04%
"Nov 19, 2018",123.05,122.66,123.16,122.53,201.17K,0.27%
"Nov 16, 2018",122.72,123.08,123.2,122.57,268.84K,-0.37%
"Nov 15, 2018",123.18,122.05,123.4,122.01,422.57K,1.12%
"Nov 14, 2018",121.82,121.86,122.21,121.69,254.26K,0.07%
"Nov 13, 2018",121.74,122.16,122.3,121.61,294.56K,-0.53%
"Nov 12, 2018",122.39,122.1,122.47,122.06,203.51K,0.47%
"Nov 09, 2018",121.82,121.4,121.95,121.39,206.74K,0.53%
"Nov 08, 2018",121.18,121.25,121.44,121.12,194.19K,-0.26%
"Nov 07, 2018",121.49,121.56,121.65,121.23,190.88K,0.01%
"Nov 06, 2018",121.48,121.65,121.85,121.39,210.67K,-0.25%
"Nov 05, 2018",121.78,121.88,121.92,121.55,188.22K,-0.05%
"Nov 02, 2018",121.84,121.92,122.06,121.73,218.47K,-0.33%
"Nov 01, 2018",122.24,122.15,122.32,121.87,237.50K,-0.14%
"Oct 31, 2018",122.41,122.52,122.65,122.12,303.37K,-0.33%
"Oct 30, 2018",122.82,122.79,122.9,122.57,210.97K,-0.02%
"Oct 29, 2018",122.84,123.04,123.15,122.63,233.83K,-0.20%
"Oct 26, 2018",123.09,122.58,123.14,122.49,255.06K,0.56%
"Oct 25, 2018",122.41,122.37,122.45,122.13,233.24K,0.13%
"Oct 24, 2018",122.25,121.97,122.35,121.89,212.59K,0.28%
"Oct 23, 2018",121.91,121.81,122.06,121.53,245.77K,0.29%
"Oct 22, 2018",121.56,120.81,121.69,120.8,227.84K,0.35%
"Oct 19, 2018",121.13,121.28,121.5,120.81,244.12K,-0.02%
"Oct 18, 2018",121.15,120.73,121.46,120.73,215.82K,0.07%
"Oct 17, 2018",121.07,120.79,121.12,120.74,195.36K,0.36%
"Oct 16, 2018",120.63,120.67,120.78,120.51,205.83K,-0.11%
"Oct 15, 2018",120.76,120.63,120.84,120.59,177.17K,0.25%
"Oct 12, 2018",120.46,119.81,120.62,119.79,230.76K,0.35%
"Oct 11, 2018",120.04,120,120.12,119.77,278.00K,0.38%
"Oct 10, 2018",119.59,119.66,119.76,119.36,249.00K,-0.30%
"Oct 09, 2018",119.95,119.72,120.01,119.64,326.15K,-0.01%
"Oct 08, 2018",119.96,119.66,120.1,119.59,162.28K,0.20%
"Oct 05, 2018",119.72,119.98,120.09,119.45,280.30K,-0.38%
"Oct 04, 2018",120.18,120.56,120.56,120.01,337.25K,-0.75%
"Oct 03, 2018",121.09,121.11,121.4,120.85,208.39K,-0.19%
"Oct 02, 2018",121.32,121.01,121.48,121,226.15K,0.33%
"Oct 01, 2018",120.92,120.96,120.99,120.58,210.47K,-0.02%
"Sep 28, 2018",120.94,121.05,121.32,120.88,239.45K,0.13%
"Sep 27, 2018",120.78,121.1,121.3,120.75,216.28K,-0.58%
"Sep 26, 2018",121.49,121.46,121.55,121.46,7.27K,0.13%
"Sep 25, 2018",121.33,121.26,121.38,121.26,4.05K,0.57%
"Sep 24, 2018",120.64,121.24,121.24,120.6,-,-1.16%
"Sep 21, 2018",122.05,121.83,122.11,121.83,2.91K,0.30%
"Sep 20, 2018",121.69,121.53,121.84,121.53,0.10K,0.13%
"Sep 19, 2018",121.53,121.77,121.77,121.51,0.70K,-0.39%
"Sep 18, 2018",122,122.35,122.37,122.17,0.61K,-0.22%
"Sep 17, 2018",122.27,122.28,122.28,122.24,5.18K,-0.06%
"Sep 14, 2018",122.34,122.42,122.42,122.2,0.22K,-0.17%
"Sep 13, 2018",122.55,122.65,122.78,122.36,1.35K,-0.15%
"Sep 12, 2018",122.74,122.6,122.79,122.6,0.32K,0.16%
"Sep 11, 2018",122.55,122.54,122.66,122.54,17.02K,-0.24%
"Sep 10, 2018",122.85,123.01,123.01,122.76,2.49K,-0.11%
"Sep 07, 2018",122.99,123.29,123.3,122.89,2.70K,-0.31%
"Sep 06, 2018",123.37,123.1,123.38,122.99,6.21K,0.42%
"Sep 05, 2018",122.86,123.29,123.43,122.78,8.90K,-0.33%
"Sep 04, 2018",123.27,123.37,123.59,123.23,3.18K,-0.15%
"Sep 03, 2018",123.46,123.13,123.56,123.13,2.68K,0.64%
"Aug 31, 2018",122.68,123.22,124.27,122.4,3.32M,-0.24%
"Aug 30, 2018",122.97,122.75,123.04,122.61,72.43K,0.33%
"Aug 29, 2018",122.57,123.1,123.19,122.47,258.30K,-0.36%
"Aug 28, 2018",123.01,123.01,123.22,122.84,649.94K,-0.26%
"Aug 24, 2018",123.33,123.27,123.41,123.09,390.58K,0.02%
"Aug 23, 2018",123.3,123.45,123.48,123.19,308.89K,-0.02%
"Aug 22, 2018",123.32,123.48,123.58,123.28,170.36K,-0.05%
"Aug 21, 2018",123.38,123.81,123.87,123.33,182.13K,-0.41%
"Aug 20, 2018",123.89,123.65,123.9,123.54,141.62K,0.11%
"Aug 17, 2018",123.75,123.78,124.07,123.65,157.72K,0.03%
"Aug 16, 2018",123.71,123.61,123.85,123.55,124.60K,-0.10%
"Aug 15, 2018",123.83,123.42,123.93,123.36,177.38K,0.36%
"Aug 14, 2018",123.38,123.33,123.47,123.16,146.18K,-0.01%
"Aug 13, 2018",123.39,123.68,123.74,123.3,165.90K,-0.14%
"Aug 10, 2018",123.56,123.45,123.63,123.32,161.37K,0.44%
"Aug 09, 2018",123.02,122.97,123.12,122.81,131.01K,0.15%
"Aug 08, 2018",122.84,122.89,122.92,122.65,155.31K,0.13%
"Aug 07, 2018",122.68,122.94,123.1,122.62,126.36K,-0.25%
"Aug 06, 2018",122.99,122.57,123.06,122.57,107.41K,0.20%
"Aug 03, 2018",122.74,122.47,122.77,122.26,177.57K,0.45%
"Aug 02, 2018",122.19,122.17,122.54,121.99,227.73K,0.06%
"Aug 01, 2018",122.12,122.56,122.56,122.08,194.07K,-0.46%
"Jul 31, 2018",122.68,122.76,122.86,122.54,244.84K,0.16%
"Jul 30, 2018",122.48,123.29,123.29,122.4,226.80K,-0.54%
"Jul 27, 2018",123.14,123.16,123.31,123.04,110.77K,-0.02%
"Jul 26, 2018",123.17,123.06,123.28,122.99,146.98K,-0.11%
"Jul 25, 2018",123.3,123.26,123.39,123.17,131.17K,-0.01%
"Jul 24, 2018",123.31,123.13,123.37,122.94,200.79K,0.02%
"Jul 23, 2018",123.29,123.5,123.7,123.2,142.02K,-0.27%
"Jul 20, 2018",123.62,124.22,124.27,123.54,176.13K,-0.37%
"Jul 19, 2018",124.08,123.51,124.18,123.47,200.99K,0.32%
"Jul 18, 2018",123.68,123.23,123.99,123.23,185.14K,0.29%
"Jul 17, 2018",123.32,123.14,123.4,123.06,110.16K,0.28%
"Jul 16, 2018",122.97,123.21,123.22,122.85,122.79K,-0.19%
"Jul 13, 2018",123.2,123.2,123.49,123.13,134.53K,0.04%
"Jul 12, 2018",123.15,122.94,123.18,122.89,108.31K,0.18%
"Jul 11, 2018",122.93,123.15,123.16,122.77,165.64K,0.01%
"Jul 10, 2018",122.92,123.19,123.2,122.82,128.60K,-0.19%
"Jul 09, 2018",123.15,123.11,123.45,122.76,156.80K,-0.11%
"Jul 06, 2018",123.28,123.2,123.45,123.15,110.40K,-0.05%
"Jul 05, 2018",123.34,122.95,123.37,122.8,147.77K,0.20%
"Jul 04, 2018",123.09,123.4,123.45,123,81.34K,-0.26%
"Jul 03, 2018",123.41,123.15,123.49,122.9,173.33K,0.10%
"Jul 02, 2018",123.29,123.22,123.35,123.06,118.78K,0.19%
"Jun 29, 2018",123.06,123.04,123.22,122.67,193.50K,-0.16%
"Jun 28, 2018",123.26,123.37,123.47,123.15,153.26K,-0.80%
"Jun 27, 2018",124.26,124.12,124.12,123.97,0.27K,0.41%
"Jun 26, 2018",123.75,123.57,123.57,123.57,2.78K,-0.01%
"Jun 25, 2018",123.76,123.77,123.79,123.77,0.53K,0.11%
"Jun 22, 2018",123.63,123.65,123.65,123.5,0.26K,-0.25%
"Jun 21, 2018",123.94,123.84,124.03,123.8,6.61K,0.11%
"Jun 20, 2018",123.81,123.83,123.83,123.72,1.76K,-0.09%
"Jun 19, 2018",123.92,124,124,123.85,0.86K,0.35%
"Jun 18, 2018",123.49,123.53,123.62,123.42,0.59K,0.76%
"Jun 15, 2018",122.56,122.78,122.92,122.32,-,-0.68%
"Jun 14, 2018",123.4,122.85,122.85,122.85,0.50K,0.24%
"Jun 13, 2018",123.1,122.98,123.13,122.98,0.93K,0.27%
"Jun 12, 2018",122.77,122.42,122.73,122.42,0.23K,0.12%
"Jun 11, 2018",122.62,122.36,122.63,122.36,2.37K,-0.12%
"Jun 08, 2018",122.77,123.17,123.17,122.67,2.24K,0.16%
"Jun 07, 2018",122.57,122.63,122.91,122.56,1.89K,-0.24%
"Jun 06, 2018",122.87,123.48,123.5,122.87,13.45K,-0.75%
"Jun 05, 2018",123.8,123.68,123.86,123.4,5.85K,0.09%
"Jun 04, 2018",123.69,123.67,123.87,123.54,8.38K,-0.14%
"Jun 01, 2018",123.86,124.03,124.08,123.53,3.28K,-0.44%
"May 31, 2018",124.41,124.07,124.46,123.75,9.06K,0.02%
"May 30, 2018",124.39,124.48,124.54,123.92,36.69K,0.06%
"May 29, 2018",124.32,124.08,125.64,123.77,352.04K,0.81%
"May 25, 2018",123.32,122.67,123.65,122.67,435.68K,0.53%
"May 24, 2018",122.67,122.26,122.74,122,533.20K,0.30%
